x,y,color
54.718487774538275,-6.777870638704757,co
77.47409092996227,21.19724094316645,yo
77.11555584255781,-4.7888898369011965,co
63.28338237963219,-9.663480044041776,co
77.88201788502295,20.79840385835572,yo
50.70796503613323,19.962099330435628,mo
60.240732717226514,26.024243298144203,mo
68.4798673815771,26.10569610805216,bo
61.534911181676804,26.270719085855216,mo
58.366723030839424,25.407292363689635,mo
82.26985438632761,12.583431583292247,yo
80.95167416024792,0.41877134617079204,co
52.20048665686751,21.58457986200845,mo
81.15737415456738,0.8325930142613336,co
67.35016380675235,26.33350409208055,bo
78.09393280788638,-3.7573496211135033,co
78.01014423157932,20.68945090826822,yo
82.39955299216905,4.786923473983829,co
57.732307593517596,-8.34988056465437,co
82.32516190157122,12.508947306418786,yo
50.73061416329968,58.02340776909051,go
34.23052916266966,30.422108733915366,go
38.23391937219264,60.31391565470652,ro
30.84368157591961,32.84331664929532,co
54.79100279762494,54.15293418240617,go
32.856558622518975,57.98625383500261,ro
57.9178243120906,44.156165721991826,ko
39.86362342148501,60.56639323392769,ro
54.91951291410659,53.94047570497654,go
33.21894280337676,58.17949681322429,ro
39.71601901568215,60.59046608586735,ro
38.66726523007564,28.812323262283243,go
29.55878802499379,54.99267665689886,ro
30.34531856704032,55.862221238319734,ro
38.84496771370617,28.77125107810076,go
42.033138941366296,60.722811163947696,ro
55.06765662943937,53.787826313589704,go
55.42504639046513,36.041983932953315,ko
37.39679739271802,29.137574196539695,go
51.02297586365725,57.804369058192215,go
40.522186863245466,28.57698273483358,go
30.491192488018473,56.04814615133163,ro
52.79771917978444,56.35851149389877,go
56.988870724000364,50.12330467971534,co
56.65677935088913,38.26881172037907,ko
79.64277295117411,13.047155638340566,yo
81.1464406281183,11.721985159779912,yo
77.3915748729099,16.553027142653633,yo
94.68866712733333,11.753936786803592,yo
98.1155367360879,25.722024653820412,yo
78.5354581946465,14.424616505171198,yo
76.575097837164,20.710905429477332,yo
91.12389994858732,31.687559303852346,yo
81.25946926793135,11.580283853622527,yo
91.98460445395361,31.385176763257878,yo
76.58220136744241,20.573164868598223,yo
95.12618040300177,29.531370885416948,yo
97.56624571842245,14.933583925781987,yo
78.43419006859816,27.04882459331875,yo
98.24255697017654,25.38414408751325,yo
89.99391527616837,31.9144221836886,yo
87.62001034062067,9.49551620680613,yo
88.56216143923623,9.483020146285403,yo
93.37155297939427,10.87354582993532,yo
93.58096352401304,10.997048095620483,yo
77.87025986630495,15.450410395727479,yo
99.10366461457143,22.36662314244408,yo
98.88983695624967,18.05517958603044,yo
96.63413577887,28.039210728914803,yo
99.08442784934549,18.988808929585502,yo
99.18588303366958,21.68703501627063,yo
97.85862424179582,26.184937448303675,yo
99.19433215562785,20.26009499114667,yo
83.90826819001204,31.401960265009933,yo
97.75596396903585,26.405909832527737,yo
45.12553469407491,95.69145513919312,ro
49.470282756030855,87.30281574560951,ro
49.95449436989765,87.72420848950651,ro
45.96079264336094,95.90210215882121,ro
45.79316828732431,95.89377545715925,ro
51.02661197764208,89.2380509275144,ro
15.625808609365073,45.95973760041636,mo
-4.448414619641682,35.46044109676943,go
0.26398102272905155,60.8934082127474,go
15.428403407080538,50.16601727258184,mo
4.132872671154965,60.851998511037365,go
6.759915204085408,60.169243856029965,go
16.722289766736452,60.462872237137844,ro
19.431475336197316,54.99302432544878,mo
0.784250178850713,61.87674444600428,go
15.34496775915881,61.7508598656068,ro
18.21802650773727,58.34522819995355,go
-3.3500022863908523,55.46645556888397,go
18.749086508004527,57.32299871240706,go
-1.4840083018981503,59.55169793409331,go
16.474970918718903,44.64626258809674,mo
13.1513893556039,63.13968992128025,ro
-3.1703229343868102,56.0497478477788,go
1.1995128868237117,62.210313102230224,go
18.458009521032494,47.46868169772901,mo
15.651695603690518,61.48529795172624,ro
-0.9439100046804008,60.172512427469464,go
19.575709968445764,54.3293586657768,mo
17.101079045580693,30.608419269295908,go
18.319389446803594,31.661709610070414,go
28.642978953104922,15.788479357466615,co
21.74292758172041,33.12676563760247,go
30.819800723438753,17.62852078408431,co
17.481860499822567,30.964721337792714,go
17.670916601512914,31.162945803861675,go
30.251324623616462,17.04611294200614,co
17.055270544088902,30.583262231630144,go
15.55767458596878,28.71240112679208,go
21.646564092602343,33.10505109502804,go
32.115589822305644,19.550236580524217,mo
16.71400984318207,30.237543776320365,go
107.85139131079268,61.189789321017145,bo
100.1075764485415,57.27097543174674,bo
100.94156770556286,57.376578303994435,bo
92.94496463763915,78.00522528058318,bo
89.36750142708897,74.10315458098826,bo
108.97465431209609,74.31287790196329,bo
99.2628799360926,79.90300994221599,bo
90.03941662560887,61.94503327264354,bo
106.45139767369429,77.27983121594869,bo
89.65236276317074,62.490880938137856,bo
87.88848907458934,69.12059051279775,bo
95.29183377664911,79.19837763614805,bo
98.95918013927404,79.90608814397287,bo
88.46495155716886,72.15391694318059,bo
107.7988939815014,76.01197932403495,bo
102.93605443123957,57.867419050618686,bo
109.92090099198147,64.81486099337899,bo
110.5525925414728,69.25860604709914,bo
110.45417064811627,66.95281444235899,bo
107.18995084786083,60.502361867128435,bo
104.90123121220967,78.37628672216802,bo
109.61403373914445,73.03381199095698,bo
108.15885665335398,75.52638948136392,bo
96.43330097307123,79.55083959502153,bo
89.62307188964918,74.55363684160547,bo
100.93890073065135,79.79401374935648,bo
89.62452468119805,62.558490623718605,bo
108.29264965935646,75.35194123607063,bo
109.88048707509542,72.40947452333572,bo
110.55566897746586,68.50443767370591,bo
center,radius,color
"(64.0755125340490, 46.3311435768377)",7.481868696150183,"(1.0, 0.0, 0.0)"
"(46.4313089459330, 41.7368035665328)",15.715814674190943,"(0.0, 0.5019607843137255, 0.0)"
"(68.0725908607314, 35.6590262886966)",9.816680112584894,"(0.0, 0.0, 1.0)"
"(76.6961195343701, 36.3837743275190)",20.40661791810338,"(0.0, 0.0, 0.0)"
"(58.8636186557190, 20.7810255700767)",29.627828452963517,"(0.0, 1.0, 1.0)"
"(42.9508499255753, 45.5279037602582)",26.29506147770652,"(1.0, 0.0, 1.0)"
"(88.1186910155856, 20.8358443430993)",11.150489890017509,"(1.0, 1.0, 0.0)"
"(29.5882638006057, 78.8138585609651)",22.156819540861513,"(1.0, 0.0, 0.0)"
"(8.37917618354493, 45.2591307996124)",16.43678726998494,"(0.0, 0.5019607843137255, 0.0)"
"(99.2260770811605, 68.5681483930820)",11.332050122481787,"(0.0, 0.0, 1.0)"
Initial clusters
"(73.8787928279959, 38.688252194819384, 'kx')",22.43458780328353
"(94.41293013783377, 35.41439907257147, 'kx')",16.828702543272968
"(62.17033331087648, 65.08290301338204, 'kx')",17.245646057242418
"(88.90217320355012, 96.44140165758046, 'kx')",25.341714054972822
"(74.1674704866545, 38.167525843578865, 'kx')",10.789592360277515
"(24.984986946476575, 81.04192426300781, 'kx')",19.405753073559758
"(59.120058244223294, 23.981937108882168, 'kx')",29.71491814276504
"(69.67724290583158, 61.75928498411062, 'kx')",22.850980055479674
"(15.127080145765149, 61.32001437968726, 'kx')",24.06951107357189
"(53.16293398373612, 45.86961297247403, 'kx')",24.761720012920065
